test_num,num_syscalls,program_size,time_taken
68,30,11239,14.075678
68,30,11239,9.13591
68,30,11239,12.372963
68,30,11239,12.962948
68,30,11239,13.535077
68,30,11239,8.732128
68,30,11239,11.914941
68,30,11239,12.72175
68,30,11239,12.324
68,30,11239,13.406657
68,30,11239,13.332798
68,30,11239,13.938486
68,30,11239,13.952689
68,30,11239,11.761628
68,30,11239,13.216758
68,30,11239,12.139816
68,30,11239,12.91712
68,30,11239,13.545658
68,30,11239,13.603367
68,30,11239,13.446175
68,30,11239,11.797036
68,30,11239,12.456327
68,30,11239,12.997737
68,30,11239,11.061247
68,30,11239,12.530833
68,30,11239,12.810961
68,30,11239,12.781066
68,30,11239,12.773104
68,30,11239,14.223193
68,30,11239,12.760223
68,30,11239,13.357394
68,30,11239,13.334448
68,30,11239,13.394282
68,30,11239,11.54188
68,30,11239,13.490981
68,30,11239,13.274974
68,30,11239,12.755638
68,30,11239,14.114259
68,30,11239,13.75608
68,30,11239,12.723169
68,30,11239,12.46584
68,30,11239,8.644972
68,30,11239,11.76965
68,30,11239,12.771803
68,30,11239,12.649282
68,30,11239,12.257071
68,30,11239,13.835965
68,30,11239,9.95758
68,30,11239,12.722851
68,30,11239,13.159902
68,30,11239,12.739044
68,30,11239,13.56152
68,30,11239,14.083525
68,30,11239,13.705052
68,30,11239,13.909901
68,30,11239,13.308737
68,30,11239,12.929103
68,30,11239,14.067978
68,30,11239,13.785409
68,30,11239,13.074488
68,30,11239,13.217543
68,30,11239,13.936621
68,30,11239,11.870447
68,30,11239,12.219472
68,30,11239,12.444294
68,30,11239,12.727706
68,30,11239,12.829284
68,30,11239,11.505552
68,30,11239,12.376586
68,30,11239,11.798549
68,30,11239,12.943298
68,30,11239,12.527463
68,30,11239,12.397689
68,30,11239,14.146285
68,30,11239,12.699633
68,30,11239,12.793102
68,30,11239,12.716459
68,30,11239,13.873743
68,30,11239,13.772731
68,30,11239,13.089286
68,30,11239,11.667703
68,30,11239,12.295327
68,30,11239,11.536693
68,30,11239,12.697058
68,30,11239,11.281355
68,30,11239,12.820459
68,30,11239,9.618123
68,30,11239,12.24945
68,30,11239,12.448272
68,30,11239,11.690833
68,30,11239,12.864491
68,30,11239,12.841083
68,30,11239,12.359842
68,30,11239,14.031709
68,30,11239,11.642721
68,30,11239,12.900547
68,30,11239,11.871951
68,30,11239,13.881244
68,30,11239,12.589838
68,30,11239,14.273529
68,30,11239,12.560576
68,30,11239,13.551322
68,30,11239,12.859725
68,30,11239,10.898657
68,30,11239,12.005769
68,30,11239,13.914874
68,30,11239,12.13516
68,30,11239,12.385198
68,30,11239,12.935678
68,30,11239,11.855643
68,30,11239,11.324089
68,30,11239,12.284754
68,30,11239,13.153989
68,30,11239,12.893117
68,30,11239,12.852656
68,30,11239,9.781392
68,30,11239,13.76726
68,30,11239,14.158629
68,30,11239,13.91873
68,30,11239,12.202851
68,30,11239,13.840179
68,30,11239,13.130199
99,30,4407,3.247651
99,30,4407,2.72568
99,30,4407,2.710365
99,30,4407,3.501339
99,30,4407,3.064601
99,30,4407,2.460615
99,30,4407,3.177291
99,30,4407,2.810456
99,30,4407,2.636635
99,30,4407,3.165166
99,30,4407,3.12181
99,30,4407,3.223938
99,30,4407,3.313995
99,30,4407,2.537791
99,30,4407,2.172301
99,30,4407,3.050239
99,30,4407,3.116171
99,30,4407,3.148161
99,30,4407,3.746608
99,30,4407,2.886274
99,30,4407,3.050834
99,30,4407,3.03391
99,30,4407,3.181975
99,30,4407,3.263723
99,30,4407,2.96099
99,30,4407,3.117188
99,30,4407,3.083815
99,30,4407,3.309125
99,30,4407,2.977849
99,30,4407,3.25872
99,30,4407,2.166817
99,30,4407,3.059582
99,30,4407,3.464408
99,30,4407,2.839288
99,30,4407,2.911393
99,30,4407,2.652133
99,30,4407,3.300844
99,30,4407,3.435407
99,30,4407,2.762461
99,30,4407,3.241036
99,30,4407,3.134125
99,30,4407,2.959095
99,30,4407,3.199485
99,30,4407,2.793659
99,30,4407,2.881379
99,30,4407,2.833287
99,30,4407,3.584511
99,30,4407,2.941577
99,30,4407,3.305975
99,30,4407,3.531535
99,30,4407,3.574861
99,30,4407,2.610203
99,30,4407,3.039854
99,30,4407,3.29349
99,30,4407,3.043792
99,30,4407,3.435032
99,30,4407,3.073091
99,30,4407,3.072694
99,30,4407,3.648331
99,30,4407,3.50685
99,30,4407,2.810567
99,30,4407,2.772664
99,30,4407,2.80271
99,30,4407,2.649603
99,30,4407,2.683858
99,30,4407,2.81815
99,30,4407,3.015903
99,30,4407,3.680785
99,30,4407,3.417451
99,30,4407,2.909395
99,30,4407,2.653821
99,30,4407,3.492493
99,30,4407,3.24279
99,30,4407,3.133653
99,30,4407,3.165047
99,30,4407,3.592216
99,30,4407,3.195188
99,30,4407,3.218556
99,30,4407,3.29576
99,30,4407,3.402383
99,30,4407,3.091689
99,30,4407,3.442279
99,30,4407,2.452782
99,30,4407,3.202265
99,30,4407,3.327719
99,30,4407,3.061141
99,30,4407,3.198906
99,30,4407,3.541993
99,30,4407,2.921113
99,30,4407,2.667843
99,30,4407,3.020675
99,30,4407,3.182244
99,30,4407,3.416394
99,30,4407,3.466452
99,30,4407,3.263233
99,30,4407,2.564175
99,30,4407,3.465777
99,30,4407,2.093261
99,30,4407,2.688045
99,30,4407,2.662975
99,30,4407,3.278996
99,30,4407,3.365331
99,30,4407,3.308204
99,30,4407,2.895481
99,30,4407,2.540759
99,30,4407,3.103864
99,30,4407,3.474001
99,30,4407,3.386794
99,30,4407,3.365578
99,30,4407,2.702921
99,30,4407,3.274444
99,30,4407,3.211203
99,30,4407,2.614659
99,30,4407,3.031144
99,30,4407,2.27136
99,30,4407,3.500313
99,30,4407,3.184872
99,30,4407,3.288257
99,30,4407,2.711966
99,30,4407,2.699053
99,30,4407,3.476732
99,30,4407,3.265016
99,30,4407,2.81466
99,30,4407,3.497296
99,30,4407,3.212549
99,30,4407,2.961641
99,30,4407,2.610558
99,30,4407,3.145022
99,30,4407,2.371738
99,30,4407,3.211756
99,30,4407,3.343365
99,30,4407,3.51821
99,30,4407,3.42099
99,30,4407,3.615175
99,30,4407,3.234524
99,30,4407,3.55823
99,30,4407,3.809861
99,30,4407,3.273912
99,30,4407,3.246473
99,30,4407,2.823329
99,30,4407,3.650939
99,30,4407,3.44274
99,30,4407,3.321122
99,30,4407,3.381248
99,30,4407,3.491544
99,30,4407,2.717098
99,30,4407,2.162987
99,30,4407,2.506098
99,30,4407,2.58208
99,30,4407,2.575108
99,30,4407,3.416371
99,30,4407,3.217873
99,30,4407,3.181814
99,30,4407,3.531894
99,30,4407,3.383994
99,30,4407,3.405558
99,30,4407,3.518588
99,30,4407,3.029058
99,30,4407,2.801931
99,30,4407,3.278946
99,30,4407,3.412614
99,30,4407,3.223185
99,30,4407,3.410383
99,30,4407,3.281405
99,30,4407,3.350767
99,30,4407,3.457382
99,30,4407,3.804348
99,30,4407,2.711732
99,30,4407,3.321508
99,30,4407,3.303384
99,30,4407,3.555505
99,30,4407,3.451992
99,30,4407,2.655152
99,30,4407,3.536967
99,30,4407,3.098351
99,30,4407,3.220023
99,30,4407,3.061669
99,30,4407,3.538852
99,30,4407,3.25632
99,30,4407,3.71182
99,30,4407,3.191424
99,30,4407,3.009824
99,30,4407,3.285766
99,30,4407,2.598694
99,30,4407,3.092528
99,30,4407,3.416723
99,30,4407,2.037605
99,30,4407,3.2852
99,30,4407,2.923607
99,30,4407,3.22063
99,30,4407,2.767479
99,30,4407,3.325905
99,30,4407,3.986513
99,30,4407,3.094226
99,30,4407,3.400655
99,30,4407,2.76649
99,30,4407,3.322491
99,30,4407,3.348583
99,30,4407,3.250246
99,30,4407,3.055902
99,30,4407,3.062606
99,30,4407,3.650621
99,30,4407,3.521294
99,30,4407,3.364835
99,30,4407,3.153708
99,30,4407,2.611585
99,30,4407,3.451164
99,30,4407,3.271506
99,30,4407,3.489313
99,30,4407,2.807089
99,30,4407,3.170173
99,30,4407,2.821357
99,30,4407,2.856963
99,30,4407,3.634482
99,30,4407,3.139279
99,30,4407,3.321322
99,30,4407,3.173441
99,30,4407,3.608451
99,30,4407,2.89773
99,30,4407,2.817405
99,30,4407,2.876815
99,30,4407,2.600989
99,30,4407,3.101162
99,30,4407,2.506656
99,30,4407,3.180132
99,30,4407,2.966074
99,30,4407,3.165674
99,30,4407,3.146889
99,30,4407,2.80298
99,30,4407,3.019615
99,30,4407,3.031909
99,30,4407,2.523996
99,30,4407,3.032795
99,30,4407,3.128131
99,30,4407,3.074575
99,30,4407,2.948388
99,30,4407,3.060706
99,30,4407,3.205459
99,30,4407,3.239439
99,30,4407,2.450654
99,30,4407,3.021606
99,30,4407,3.344163
99,30,4407,2.308673
99,30,4407,2.762378
99,30,4407,3.439314
99,30,4407,3.443919
99,30,4407,3.433502
99,30,4407,2.790425
99,30,4407,3.250789
99,30,4407,3.323929
99,30,4407,2.967498
99,30,4407,2.047707
99,30,4407,2.751656
99,30,4407,3.435819
99,30,4407,3.208474
99,30,4407,3.679519
99,30,4407,3.471216
99,30,4407,3.149608
99,30,4407,3.092964
99,30,4407,2.488621
99,30,4407,3.194142
99,30,4407,3.343583
99,30,4407,2.211801
99,30,4407,2.724858
99,30,4407,3.389215
99,30,4407,3.32236
99,30,4407,2.349852
99,30,4407,2.872571
99,30,4407,2.76001
99,30,4407,3.028295
99,30,4407,3.641237
99,30,4407,3.374064
99,30,4407,3.194024
99,30,4407,2.864112
99,30,4407,2.793575
99,30,4407,3.212302
99,30,4407,3.091428
99,30,4407,3.420537
99,30,4407,3.513623
99,30,4407,2.678725
99,30,4407,2.775104
99,30,4407,3.103602
99,30,4407,3.196634
99,30,4407,3.314339
99,30,4407,3.51394
99,30,4407,2.85072
99,30,4407,3.292128
99,30,4407,3.301209
99,30,4407,3.46169
99,30,4407,3.269509
99,30,4407,3.631236
99,30,4407,3.176584
99,30,4407,3.489928
99,30,4407,3.415194
99,30,4407,3.764789
99,30,4407,3.266105
99,30,4407,3.665758
99,30,4407,2.855213
99,30,4407,2.705844
99,30,4407,3.310389
99,30,4407,3.019651
99,30,4407,3.560604
99,30,4407,3.284479
99,30,4407,3.280275
99,30,4407,3.298874
99,30,4407,3.094143
99,30,4407,2.89157
99,30,4407,3.112874
99,30,4407,3.475141
99,30,4407,3.20398
99,30,4407,3.296737
99,30,4407,3.001947
99,30,4407,3.051424
99,30,4407,2.703102
99,30,4407,2.819648
99,30,4407,3.444768
99,30,4407,3.369117
99,30,4407,3.008181
99,30,4407,3.391158
99,30,4407,3.23986
99,30,4407,2.571169
99,30,4407,3.437552
99,30,4407,3.277501
99,30,4407,2.925065
99,30,4407,3.144466
99,30,4407,3.689159
99,30,4407,3.492102
99,30,4407,3.207273
99,30,4407,3.007894
99,30,4407,3.117328
99,30,4407,3.431473
99,30,4407,3.502196
99,30,4407,2.874323
99,30,4407,3.448486
99,30,4407,3.087875
99,30,4407,2.105145
99,30,4407,3.522777
99,30,4407,3.425752
99,30,4407,3.41936
99,30,4407,3.44978
99,30,4407,3.060519
99,30,4407,3.423266
99,30,4407,3.201328
99,30,4407,3.33627
99,30,4407,3.527503
99,30,4407,2.977238
99,30,4407,3.727112
99,30,4407,3.063723
99,30,4407,2.351717
99,30,4407,3.168877
99,30,4407,3.128874
99,30,4407,3.916412
99,30,4407,3.235703
99,30,4407,3.169743
99,30,4407,2.989154
99,30,4407,2.903785
99,30,4407,2.796722
99,30,4407,3.213546
99,30,4407,3.543371
99,30,4407,3.490725
99,30,4407,3.635105
99,30,4407,3.242737
99,30,4407,2.991076
99,30,4407,3.034693
99,30,4407,3.202151
99,30,4407,2.817865
99,30,4407,3.49537
99,30,4407,2.456021
99,30,4407,2.931471
99,30,4407,3.519668
99,30,4407,3.730816
99,30,4407,2.518596
99,30,4407,3.60835
99,30,4407,3.56331
99,30,4407,3.103386
99,30,4407,2.758647
99,30,4407,3.58271
99,30,4407,3.215207
99,30,4407,3.183064
99,30,4407,3.905749
99,30,4407,3.533911
99,30,4407,3.146589
99,30,4407,3.544866
99,30,4407,3.288472
99,30,4407,3.455276
99,30,4407,3.059308
99,30,4407,2.72305
99,30,4407,2.808657
99,30,4407,3.25086
99,30,4407,2.634902
99,30,4407,2.886776
99,30,4407,3.01328
99,30,4407,2.689544
99,30,4407,3.388359
99,30,4407,2.617527
99,30,4407,2.825782
99,30,4407,3.147225
99,30,4407,3.433918
99,30,4407,3.404879
99,30,4407,3.261972
99,30,4407,3.741994
99,30,4407,2.892012
99,30,4407,2.839999
99,30,4407,3.464844
99,30,4407,2.892073
99,30,4407,3.352203
99,30,4407,3.472543
99,30,4407,3.813964
99,30,4407,3.522705
99,30,4407,3.278663
99,30,4407,3.253102
99,30,4407,3.453187
99,30,4407,3.326338
99,30,4407,3.378421
99,30,4407,3.333145
99,30,4407,2.969789
99,30,4407,3.474554
99,30,4407,3.362417
99,30,4407,2.885061
99,30,4407,3.644359
99,30,4407,3.477404
99,30,4407,3.324229
99,30,4407,3.921325
99,30,4407,3.491194
99,30,4407,3.094077
99,30,4407,3.118877
99,30,4407,3.114794
99,30,4407,3.354585
99,30,4407,3.11814
99,30,4407,2.9761
99,30,4407,3.298863
99,30,4407,3.198561
99,30,4407,3.400327
99,30,4407,3.393919
99,30,4407,3.36817
99,30,4407,3.261178
99,30,4407,3.319308
99,30,4407,3.414807
99,30,4407,3.29278
99,30,4407,3.382165
99,30,4407,3.302923
99,30,4407,3.339879
99,30,4407,2.877502
99,30,4407,3.291529
99,30,4407,2.934057
99,30,4407,2.815434
99,30,4407,3.283528
99,30,4407,2.561062
99,30,4407,3.000104
99,30,4407,2.216965
99,30,4407,3.883016
99,30,4407,3.493709
99,30,4407,3.393542
99,30,4407,3.275051
99,30,4407,2.818268
99,30,4407,3.32147
99,30,4407,2.715967
99,30,4407,3.130528
99,30,4407,3.463345
99,30,4407,3.287531
99,30,4407,2.858764
99,30,4407,3.008667
99,30,4407,3.284625
99,30,4407,3.26879
99,30,4407,3.335246
99,30,4407,3.112425
99,30,4407,3.344519
99,30,4407,3.018286
99,30,4407,3.069946
99,30,4407,3.299079
99,30,4407,3.620851
99,30,4407,3.52224
99,30,4407,3.573066
99,30,4407,3.353639
99,30,4407,3.06937
99,30,4407,3.465461
99,30,4407,3.116025
99,30,4407,2.742666
99,30,4407,3.177243
99,30,4407,2.917812
99,30,4407,3.256854
99,30,4407,3.434221
99,30,4407,3.268817
99,30,4407,3.18669
99,30,4407,2.914913
99,30,4407,2.937011
99,30,4407,3.210288
99,30,4407,3.60796
99,30,4407,3.012688
99,30,4407,3.211907
99,30,4407,3.37692
99,30,4407,3.475874
99,30,4407,3.323575
99,30,4407,3.344812
99,30,4407,2.487603
99,30,4407,2.862942
99,30,4407,3.332458
99,30,4407,2.498183
99,30,4407,2.014801
99,30,4407,2.782773
99,30,4407,3.264948
99,30,4407,3.384393
99,30,4407,2.558258
99,30,4407,2.920639
99,30,4407,2.598553
99,30,4407,2.612698
99,30,4407,3.489811
99,30,4407,3.549
99,30,4407,3.574304
99,30,4407,3.432104
99,30,4407,3.282753
99,30,4407,3.257354
99,30,4407,2.976563
99,30,4407,3.204006
99,30,4407,2.856038
99,30,4407,3.42277
99,30,4407,3.236244
99,30,4407,3.299754
99,30,4407,3.479152
99,30,4407,3.182707
99,30,4407,3.330046
99,30,4407,3.457449
99,30,4407,2.340766
99,30,4407,3.040921
99,30,4407,2.742338
99,30,4407,2.890866
99,30,4407,2.975525
99,30,4407,3.149817
99,30,4407,2.451
99,30,4407,2.904439
99,30,4407,3.025891
99,30,4407,3.649506
99,30,4407,2.998723
99,30,4407,3.258503
99,30,4407,3.305293
99,30,4407,3.240051
99,30,4407,3.535138
99,30,4407,2.984593
99,30,4407,2.829855
99,30,4407,3.046584
99,30,4407,2.584738
99,30,4407,2.965657
99,30,4407,3.221212
99,30,4407,2.997703
99,30,4407,2.629678
99,30,4407,2.764952
99,30,4407,2.261195
99,30,4407,3.085152
99,30,4407,3.090353
99,30,4407,2.972182
99,30,4407,3.171431
99,30,4407,2.633529
99,30,4407,3.115681
99,30,4407,2.286415
99,30,4407,3.15244
99,30,4407,3.477028
99,30,4407,3.127016
99,30,4407,3.4088
99,30,4407,3.780122
99,30,4407,2.689227
99,30,4407,3.710446
99,30,4407,2.095223
99,30,4407,3.403775
99,30,4407,3.507834
99,30,4407,3.198205
99,30,4407,3.023779
99,30,4407,3.31004
99,30,4407,2.623486
99,30,4407,3.201295
99,30,4407,3.132811
99,30,4407,3.459996
99,30,4407,3.272703
99,30,4407,3.650774
99,30,4407,3.257829
99,30,4407,2.797512
99,30,4407,3.552638
99,30,4407,3.343362
99,30,4407,3.474213
99,30,4407,2.77423
99,30,4407,2.290303
99,30,4407,2.908406
99,30,4407,2.998479
99,30,4407,2.523794
99,30,4407,3.373186
99,30,4407,2.862336
99,30,4407,3.380511
99,30,4407,3.313265
99,30,4407,3.5342
99,30,4407,3.888451
99,30,4407,3.321225
99,30,4407,2.844446
99,30,4407,2.975571
99,30,4407,3.343223
99,30,4407,3.781791
99,30,4407,3.485496
99,30,4407,2.70191
99,30,4407,3.830614
99,30,4407,2.813774
99,30,4407,2.973226
99,30,4407,3.365912
99,30,4407,2.38125
99,30,4407,1.990406
99,30,4407,3.816728
99,30,4407,3.558549
99,30,4407,2.882381
99,30,4407,2.511201
99,30,4407,3.57072
99,30,4407,3.19457
99,30,4407,2.952309
99,30,4407,3.490154
99,30,4407,3.557264
99,30,4407,3.134908
99,30,4407,2.506356
99,30,4407,3.72171
99,30,4407,2.855131
99,30,4407,2.70847
99,30,4407,3.203077
99,30,4407,2.877772
99,30,4407,3.712221
99,30,4407,3.570815
99,30,4407,3.489227
99,30,4407,3.489874
99,30,4407,2.455174
99,30,4407,2.264401
99,30,4407,2.806936
99,30,4407,1.755238
99,30,4407,2.6429
99,30,4407,3.253683
99,30,4407,3.501463
99,30,4407,3.470246
99,30,4407,3.074489
99,30,4407,2.99919
99,30,4407,2.665184
99,30,4407,2.558263
99,30,4407,2.566427
99,30,4407,3.469003
99,30,4407,3.796283
99,30,4407,2.325707
99,30,4407,2.944104
99,30,4407,3.360371
99,30,4407,2.482196
99,30,4407,2.87143
99,30,4407,3.188494
99,30,4407,3.4815
99,30,4407,2.806185
99,30,4407,3.32864
99,30,4407,2.572911
99,30,4407,3.388612
99,30,4407,3.870743
99,30,4407,2.900037
99,30,4407,3.062553
99,30,4407,3.2994
99,30,4407,3.218419
99,30,4407,2.830345
99,30,4407,3.410752
99,30,4407,2.952787
99,30,4407,3.293262
99,30,4407,3.095478
99,30,4407,3.317829
99,30,4407,3.825161
99,30,4407,2.969687
99,30,4407,2.979252
99,30,4407,2.752356
99,30,4407,2.964574
99,30,4407,2.429179
99,30,4407,3.533587
99,30,4407,2.950621
99,30,4407,2.675997
99,30,4407,3.108525
99,30,4407,3.354049
99,30,4407,3.472359
99,30,4407,3.123462
99,30,4407,3.374035
99,30,4407,3.857549
99,30,4407,2.661478
99,30,4407,3.281605
99,30,4407,3.155915
99,30,4407,2.209625
99,30,4407,3.47535
99,30,4407,3.786328
99,30,4407,2.49277
99,30,4407,2.721118
99,30,4407,3.003809
99,30,4407,3.017267
99,30,4407,2.697902
99,30,4407,3.66629
99,30,4407,2.88167
99,30,4407,3.778745
99,30,4407,3.570955
99,30,4407,3.434128
99,30,4407,3.429332
99,30,4407,3.003859
99,30,4407,3.630111
99,30,4407,3.622278
99,30,4407,3.02619
99,30,4407,2.431781
99,30,4407,3.58325
99,30,4407,2.820517
99,30,4407,3.385345
99,30,4407,3.3368
99,30,4407,2.836474
99,30,4407,2.498089
99,30,4407,3.229824
99,30,4407,2.690982
99,30,4407,3.812223
99,30,4407,3.288093
99,30,4407,3.121451
99,30,4407,3.4937
99,30,4407,3.423862
99,30,4407,3.666438
99,30,4407,3.468053
99,30,4407,3.596343
99,30,4407,3.740145
99,30,4407,3.218038
99,30,4407,3.106508
99,30,4407,3.212732
99,30,4407,3.658595
99,30,4407,3.351206
99,30,4407,3.299106
99,30,4407,3.018023
99,30,4407,3.103615
99,30,4407,3.137331
99,30,4407,2.922508
99,30,4407,3.579062
99,30,4407,3.883475
99,30,4407,3.220722
99,30,4407,3.164739
99,30,4407,3.492173
99,30,4407,3.333863
99,30,4407,3.26109
99,30,4407,3.734021
99,30,4407,3.215616
99,30,4407,2.856778
95,30,13292,2.318166
95,30,13292,2.267095
95,30,13292,1.997793
95,30,13292,2.112009
95,30,13292,1.865817
46,30,5057,1.081621
46,30,5057,1.221899
46,30,5057,1.206038
46,30,5057,0.921819
46,30,5057,0.856371
46,30,5057,0.995926
46,30,5057,1.094525
46,30,5057,1.030551
46,30,5057,1.031832
46,30,5057,0.993798
99,30,4407,2.778331
99,30,4407,3.136086
99,30,4407,3.716102
99,30,4407,3.559645
99,30,4407,3.296662
99,30,4407,3.444128
99,30,4407,3.392442
99,30,4407,2.523628
99,30,4407,2.277859
99,30,4407,2.607548
99,30,4407,3.165733
99,30,4407,2.729949
99,30,4407,3.18977
99,30,4407,3.364917
99,30,4407,2.304147
99,30,4407,3.537381
99,30,4407,3.303282
99,30,4407,2.561198
99,30,4407,1.949819
99,30,4407,2.86712
99,30,4407,3.693278
99,30,4407,3.022692
99,30,4407,2.107979
99,30,4407,2.201813
99,30,4407,2.266689
99,30,4407,2.24794
99,30,4407,2.978653
99,30,4407,2.809173
99,30,4407,2.697791
99,30,4407,3.128083
99,30,4407,3.239116
99,30,4407,3.46416
99,30,4407,2.020605
99,30,4407,2.710778
99,30,4407,2.733637
99,30,4407,2.59587
99,30,4407,3.193882
99,30,4407,2.479401
99,30,4407,2.380087
99,30,4407,3.408113
99,30,4407,2.338922
99,30,4407,2.148103
99,30,4407,3.304775
99,30,4407,3.022817
99,30,4407,2.265732
99,30,4407,2.97159
99,30,4407,3.454452
99,30,4407,2.896011
99,30,4407,3.050256
99,30,4407,3.415861
99,30,4407,3.321535
99,30,4407,3.584292
99,30,4407,2.487534
99,30,4407,2.968894
99,30,4407,2.728622
99,30,4407,2.972581
99,30,4407,3.302204
99,30,4407,2.293595
99,30,4407,3.37848
99,30,4407,2.490819
99,30,4407,3.037142
99,30,4407,3.089098
99,30,4407,3.154022
99,30,4407,3.110536
99,30,4407,2.835058
99,30,4407,2.398292
99,30,4407,3.106866
99,30,4407,3.356238
99,30,4407,3.204504
99,30,4407,2.947729
99,30,4407,2.415244
99,30,4407,3.442589
99,30,4407,3.015916
99,30,4407,3.581477
99,30,4407,3.597586
99,30,4407,3.377692
99,30,4407,2.767399
99,30,4407,3.303922
99,30,4407,3.465388
99,30,4407,3.113451
99,30,4407,2.230966
99,30,4407,2.356449
99,30,4407,2.291848
99,30,4407,3.448154
99,30,4407,3.437481
99,30,4407,3.049534
99,30,4407,3.098331
99,30,4407,2.806664
99,30,4407,3.327601
99,30,4407,3.153201
99,30,4407,3.383244
99,30,4407,3.235382
99,30,4407,2.954335
99,30,4407,3.288092
99,30,4407,2.753744
99,30,4407,3.382158
99,30,4407,2.935671
99,30,4407,3.029684
99,30,4407,2.477677
99,30,4407,2.889479
99,30,4407,3.451509
99,30,4407,2.908877
99,30,4407,3.226297
99,30,4407,2.815657
99,30,4407,2.681504
99,30,4407,3.065824
99,30,4407,3.035224
99,30,4407,2.977946
99,30,4407,2.960616
99,30,4407,3.559441
99,30,4407,2.667413
99,30,4407,3.09659
99,30,4407,2.997764
99,30,4407,2.994708
99,30,4407,3.306551
99,30,4407,2.647418
99,30,4407,3.101345
99,30,4407,3.32391
99,30,4407,3.166807
99,30,4407,2.898899
99,30,4407,2.068295
99,30,4407,2.670677
99,30,4407,3.668236
99,30,4407,3.072604
99,30,4407,2.08997
99,30,4407,2.363855
99,30,4407,2.010072
99,30,4407,3.136744
99,30,4407,2.672836
99,30,4407,3.117593
99,30,4407,2.495852
99,30,4407,2.8092
99,30,4407,3.169574
99,30,4407,2.960645
99,30,4407,2.940897
99,30,4407,3.398005
99,30,4407,2.465132
99,30,4407,3.453108
99,30,4407,2.848577
99,30,4407,2.910741
99,30,4407,2.682412
99,30,4407,3.199987
99,30,4407,3.427072
99,30,4407,3.818554
99,30,4407,3.531406
99,30,4407,2.937018
99,30,4407,3.025914
99,30,4407,2.058591
99,30,4407,3.116822
99,30,4407,2.786163
99,30,4407,3.048842
99,30,4407,3.168046
99,30,4407,2.873232
99,30,4407,2.805201
99,30,4407,3.283313
99,30,4407,3.219514
99,30,4407,2.750657
99,30,4407,2.946302
99,30,4407,3.328883
99,30,4407,2.573458
99,30,4407,2.543062
99,30,4407,3.128057
99,30,4407,3.267476
99,30,4407,2.706805
99,30,4407,2.231674
99,30,4407,3.152828
99,30,4407,3.0508
99,30,4407,3.356012
99,30,4407,2.93273
99,30,4407,2.638861
99,30,4407,3.429325
99,30,4407,2.539994
99,30,4407,2.164675
99,30,4407,3.349407
99,30,4407,3.037443
99,30,4407,2.715861
99,30,4407,3.569536
99,30,4407,2.408739
99,30,4407,2.76879
99,30,4407,2.663343
99,30,4407,2.791966
99,30,4407,2.553125
99,30,4407,2.293549
99,30,4407,2.446557
99,30,4407,3.585771
99,30,4407,3.452021
99,30,4407,3.550603
99,30,4407,2.985382
99,30,4407,3.194111
99,30,4407,2.328472
99,30,4407,2.530777
99,30,4407,3.570169
99,30,4407,3.289968
99,30,4407,3.201359
99,30,4407,3.152118
99,30,4407,3.218334
99,30,4407,2.782863
99,30,4407,3.502664
99,30,4407,3.226657
99,30,4407,3.428328
99,30,4407,3.228497
99,30,4407,3.325282
99,30,4407,2.458364
99,30,4407,3.550326
99,30,4407,2.552834
99,30,4407,2.190625
99,30,4407,3.455598
99,30,4407,3.338775
99,30,4407,3.708235
99,30,4407,3.126352
99,30,4407,3.339245
99,30,4407,3.455142
99,30,4407,2.652885
99,30,4407,2.730085
99,30,4407,2.072873
99,30,4407,3.490928
99,30,4407,3.071621
99,30,4407,2.505721
99,30,4407,3.132387
99,30,4407,3.372864
99,30,4407,2.833276
99,30,4407,3.027459
99,30,4407,2.884154
99,30,4407,2.247859
99,30,4407,2.934227
99,30,4407,3.186641
99,30,4407,3.306866
99,30,4407,2.411115
99,30,4407,3.491039
99,30,4407,2.775186
99,30,4407,2.87672
99,30,4407,3.135064
99,30,4407,3.493903
99,30,4407,3.210992
99,30,4407,3.021433
99,30,4407,2.37227
99,30,4407,2.673327
99,30,4407,2.423597
99,30,4407,3.1335
99,30,4407,2.573184
99,30,4407,3.417409
99,30,4407,3.080919
99,30,4407,3.099482
99,30,4407,2.897734
99,30,4407,3.401729
99,30,4407,2.113614
99,30,4407,3.149964
99,30,4407,3.088749
99,30,4407,3.241153
99,30,4407,3.026337
99,30,4407,2.782435
99,30,4407,2.227014
99,30,4407,3.494263
99,30,4407,3.463402
99,30,4407,2.625236
99,30,4407,1.99488
99,30,4407,2.093599
99,30,4407,2.931186
99,30,4407,2.610195
99,30,4407,2.783577
99,30,4407,2.732366
99,30,4407,3.456657
99,30,4407,3.498545
99,30,4407,3.028796
99,30,4407,3.048206
99,30,4407,2.492781
99,30,4407,2.815124
99,30,4407,3.395339
99,30,4407,3.316504
99,30,4407,2.878835
99,30,4407,3.013821
99,30,4407,3.323955
99,30,4407,3.211448
99,30,4407,2.397862
99,30,4407,2.932848
99,30,4407,2.029485
99,30,4407,3.436502
99,30,4407,3.855555
99,30,4407,2.719381
99,30,4407,2.920913
99,30,4407,3.204447
99,30,4407,2.833814
99,30,4407,2.312495
99,30,4407,2.725917
99,30,4407,3.339035
99,30,4407,2.331791
99,30,4407,2.616903
99,30,4407,2.355563
99,30,4407,2.957938
99,30,4407,3.338259
99,30,4407,2.843793
99,30,4407,2.230732
99,30,4407,2.74103
99,30,4407,3.755829
99,30,4407,2.934117
